School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Avon - Ralph D Butler,00180010,      91,17.5,        337,47.8,52.2,16.0,21.4,42.4,00180000,32.3,3.9,14.8,40.7,0.6,0.0,7.7,Avon,"          $13,866,502.00",             727.5,"              $19,060.48","          $15,048,069.59",             767.8,"              $19,598.94",2023
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,     200,17.0,        425,44.0,55.5,3.1,16.2,29.2,06160000,6.1,4.0,15.8,70.1,0.9,0.5,2.6,Ayer Shirley School District,"          $32,042,979.18","           1,641.4","              $19,521.74","          $37,038,728.96","           1,885.5","              $19,643.98",2023
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,     221,19.7,        395,48.9,51.1,5.1,20.0,35.4,06160000,5.6,3.0,15.7,69.9,0.5,0.3,5.1,Ayer Shirley School District,"          $32,042,979.18","           1,641.4","              $19,521.74","          $37,038,728.96","           1,885.5","              $19,643.98",2023
Ayer Shirley School District - Lura A. White Elementary School,06160001,     180,20.3,        364,44.8,55.2,5.8,24.2,28.6,06160000,6.6,2.5,12.1,74.5,1.1,0.0,3.3,Ayer Shirley School District,"          $32,042,979.18","           1,641.4","              $19,521.74","          $37,038,728.96","           1,885.5","              $19,643.98",2023
Ayer Shirley School District - Page Hilltop Elementary School,06160002,     230,20.3,        554,46.6,53.4,8.8,19.7,37.2,06160000,7.6,5.6,13.5,65.5,0.4,0.0,7.4,Ayer Shirley School District,"          $32,042,979.18","           1,641.4","              $19,521.74","          $37,038,728.96","           1,885.5","              $19,643.98",2023
Barnstable - Barnstable Community Innovation School,00200012,     123,20.0,        302,48.0,52.0,48.7,6.3,60.3,00200000,9.6,2.0,51.7,29.1,0.0,0.0,7.6,Barnstable,"         $101,740,367.20","           4,840.8","              $21,017.26","         $113,238,824.10","           5,454.1","              $20,762.15",2023
Barnstable - Barnstable High,00200505,     898,12.6,"      1,643",46.7,53.0,18.7,16.2,51.1,00200000,10.6,1.8,30.2,51.2,0.6,0.2,5.5,Barnstable,"         $101,740,367.20","           4,840.8","              $21,017.26","         $113,238,824.10","           5,454.1","              $20,762.15",2023
Barnstable - Barnstable Intermediate School,00200315,     518,14.9,        670,47.5,52.2,21.2,18.4,57.5,00200000,10.2,2.5,31.8,48.1,0.0,0.2,7.3,Barnstable,"         $101,740,367.20","           4,840.8","              $21,017.26","         $113,238,824.10","           5,454.1","              $20,762.15",2023
Barnstable - Barnstable United Elementary School,00200050,     447,16.5,        710,50.1,49.9,22.7,15.8,50.7,00200000,9.3,2.4,28.5,50.7,0.6,0.0,8.6,Barnstable,"         $101,740,367.20","           4,840.8","              $21,017.26","         $113,238,824.10","           5,454.1","              $20,762.15",2023
Barnstable - Centerville Elementary,00200010,      91,20.3,        265,41.9,57.7,21.5,20.4,46.8,00200000,7.2,1.9,18.1,65.3,0.0,0.0,7.6,Barnstable,"         $101,740,367.20","           4,840.8","              $21,017.26","         $113,238,824.10","           5,454.1","              $20,762.15",2023
Barnstable - Enoch Cobb Early Learning Center,00200001,      25,10.2,        185,36.2,63.8,35.1,57.3,51.9,00200000,11.9,4.3,34.1,40.0,0.0,0.0,9.7,Barnstable,"         $101,740,367.20","           4,840.8","              $21,017.26","         $113,238,824.10","           5,454.1","              $20,762.15",2023
Barnstable - Hyannis West Elementary,00200025,     115,22.6,        351,50.4,49.3,55.3,16.8,76.9,00200000,12.3,1.7,56.4,21.7,0.3,0.0,7.7,Barnstable,"         $101,740,367.20","           4,840.8","              $21,017.26","         $113,238,824.10","           5,454.1","              $20,762.15",2023
Barnstable - West Barnstable Elementary,00200005,      97,17.7,        246,43.5,56.5,20.7,17.5,46.3,00200000,4.1,2.9,19.5,58.5,0.0,0.0,15.0,Barnstable,"         $101,740,367.20","           4,840.8","              $21,017.26","         $113,238,824.10","           5,454.1","              $20,762.15",2023
Barnstable - West Villages Elementary School,00200045,     130,20.9,        407,45.2,54.8,13.5,12.5,39.6,00200000,4.2,1.5,14.7,69.0,0.3,0.0,10.3,Barnstable,"         $101,740,367.20","           4,840.8","              $21,017.26","         $113,238,824.10","           5,454.1","              $20,762.15",2023
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,     278,14.6,        395,51.7,48.4,11.7,22.3,81.8,35020000,24.8,0.8,69.1,3.5,0.0,0.8,1.0,Baystate Academy Charter Public School (District),"           $9,211,962.95",             391.8,"              $23,510.70","           $9,211,962.95",             391.8,"              $23,510.70",2023
Bedford - Bedford High,00230505,     536,13.2,        860,48.5,51.1,2.0,14.5,11.1,00230000,6.9,17.6,9.9,61.5,0.0,0.1,4.1,Bedford,"          $54,877,288.97","           2,537.2","              $21,629.07","          $60,293,724.87","           2,578.2","              $23,385.98",2023
Bedford - John Glenn Middle,00230305,     400,16.4,        608,52.1,47.9,1.3,16.6,13.8,00230000,8.1,21.6,6.4,56.4,0.0,0.0,7.6,Bedford,"          $54,877,288.97","           2,537.2","              $21,629.07","          $60,293,724.87","           2,578.2","              $23,385.98",2023
Bedford - Lt Eleazer Davis,00230010,      72,19.8,        512,46.9,53.1,10.6,22.5,15.8,00230000,8.0,21.3,6.3,54.5,0.0,0.0,10.0,Bedford,"          $54,877,288.97","           2,537.2","              $21,629.07","          $60,293,724.87","           2,578.2","              $23,385.98",2023
Bedford - Lt Job Lane School,00230012,     148,20.9,        578,43.4,56.6,5.0,20.2,13.2,00230000,6.9,25.8,7.6,52.1,0.0,0.2,7.4,Bedford,"          $54,877,288.97","           2,537.2","              $21,629.07","          $60,293,724.87","           2,578.2","              $23,385.98",2023
Belchertown - Belchertown High,00240505,     431,12.8,        601,51.6,47.4,2.3,17.1,21.6,00240000,1.8,1.5,7.5,85.0,0.0,0.3,3.8,Belchertown,"          $36,583,711.03","           2,116.2","              $17,287.45","          $40,320,664.25","           2,308.7","              $17,464.66",2023
Belchertown - Chestnut Hill Community School,00240006,     194,20.6,        487,50.3,49.7,1.6,26.1,25.1,00240000,0.6,1.4,9.0,84.2,0.2,0.0,4.5,Belchertown,"          $36,583,711.03","           2,116.2","              $17,287.45","          $40,320,664.25","           2,308.7","              $17,464.66",2023
Belchertown - Cold Spring,00240005,      34,16.8,        194,50.5,49.0,4.1,28.9,20.1,00240000,1.0,2.6,11.9,80.4,0.0,0.0,4.1,Belchertown,"          $36,583,711.03","           2,116.2","              $17,287.45","          $40,320,664.25","           2,308.7","              $17,464.66",2023
Belchertown - Jabish Middle School,00240025,     291,14.6,        339,49.6,50.4,1.2,23.0,22.7,00240000,2.4,1.8,6.8,85.3,0.0,0.0,3.8,Belchertown,"          $36,583,711.03","           2,116.2","              $17,287.45","          $40,320,664.25","           2,308.7","              $17,464.66",2023
Belchertown - Swift River Elementary,00240018,     234,18.0,        469,48.0,52.0,3.6,25.2,27.9,00240000,1.3,1.3,10.9,80.6,0.4,0.0,5.5,Belchertown,"          $36,583,711.03","           2,116.2","              $17,287.45","          $40,320,664.25","           2,308.7","              $17,464.66",2023
Bellingham - Bellingham Early Childhood Center,00250003,      16,8.6,        116,40.5,59.5,0.0,49.1,35.3,00250000,4.3,6.0,17.2,67.2,1.7,0.0,3.5,Bellingham,"          $41,192,824.00","           2,016.2","              $20,430.92","          $49,328,287.00","           2,344.4","              $21,040.90",2023
Bellingham - Bellingham High School,00250505,     379,17.4,        757,49.7,50.3,2.6,18.4,28.9,00250000,2.5,3.7,11.5,79.1,0.4,0.0,2.8,Bellingham,"          $41,192,824.00","           2,016.2","              $20,430.92","          $49,328,287.00","           2,344.4","              $21,040.90",2023
Bellingham - Bellingham Memorial School,00250315,     305,20.7,        607,49.6,50.4,5.1,23.4,33.8,00250000,2.5,2.5,15.0,76.1,0.0,1.0,3.0,Bellingham,"          $41,192,824.00","           2,016.2","              $20,430.92","          $49,328,287.00","           2,344.4","              $21,040.90",2023
Bellingham - Joseph F DiPietro Elementary School,00250020,      68,18.2,        309,50.2,49.8,7.4,19.4,29.5,00250000,2.9,4.5,16.5,71.5,0.3,0.0,4.2,Bellingham,"          $41,192,824.00","           2,016.2","              $20,430.92","          $49,328,287.00","           2,344.4","              $21,040.90",2023
Bellingham - Keough Memorial Academy,00250510,      46,6.2,         29,65.5,34.5,0.0,100.0,44.8,00250000,0.0,0.0,10.3,89.7,0.0,0.0,0.0,Bellingham,"          $41,192,824.00","           2,016.2","              $20,430.92","          $49,328,287.00","           2,344.4","              $21,040.90",2023
Bellingham - Stall Brook,00250025,      48,18.6,        223,46.2,53.8,15.3,19.3,37.2,00250000,2.2,1.4,21.5,71.3,0.0,0.0,3.6,Bellingham,"          $41,192,824.00","           2,016.2","              $20,430.92","          $49,328,287.00","           2,344.4","              $21,040.90",2023
Belmont - Belmont High,00260505,     473,21.1,"      1,456",49.9,49.5,3.2,10.8,12.2,00260000,3.4,22.4,6.3,60.9,0.1,0.1,6.7,Belmont,"          $75,491,668.00","           4,375.5","              $17,253.27","          $88,463,818.86","           4,557.3","              $19,411.45",2023
Belmont - Belmont Middle School,00260315,     400,19.0,        676,48.4,50.3,5.3,14.2,10.5,00260000,4.6,22.9,3.6,58.9,0.2,0.2,9.8,Belmont,"          $75,491,668.00","           4,375.5","              $17,253.27","          $88,463,818.86","           4,557.3","              $19,411.45",2023
Belmont - Daniel Butler,00260015,     133,21.8,        336,50.0,49.7,24.1,14.9,19.1,00260000,1.8,32.1,12.5,44.1,0.3,0.0,9.2,Belmont,"          $75,491,668.00","           4,375.5","              $17,253.27","          $88,463,818.86","           4,557.3","              $19,411.45",2023
Belmont - Mary Lee Burbank,00260010,     138,20.4,        331,50.5,48.9,17.2,16.3,8.8,00260000,3.0,26.9,4.2,59.8,0.0,0.0,6.0,Belmont,"          $75,491,668.00","           4,375.5","              $17,253.27","          $88,463,818.86","           4,557.3","              $19,411.45",2023
Belmont - Roger E Wellington,00260035,     198,20.2,        537,49.7,49.9,19.4,22.2,18.8,00260000,6.9,19.2,6.5,57.9,0.0,0.0,9.5,Belmont,"          $75,491,668.00","           4,375.5","              $17,253.27","          $88,463,818.86","           4,557.3","              $19,411.45",2023
Belmont - Winn Brook,00260005,     173,20.9,        425,53.2,46.8,23.3,10.1,8.2,00260000,4.2,29.9,4.0,53.4,0.0,0.0,8.5,Belmont,"          $75,491,668.00","           4,375.5","              $17,253.27","          $88,463,818.86","           4,557.3","              $19,411.45",2023
Belmont - Winthrop L Chenery Upper Elementary,00260305,     338,20.3,        715,46.7,53.0,5.7,15.4,9.1,00260000,3.2,25.3,4.1,58.2,0.0,0.0,9.2,Belmont,"          $75,491,668.00","           4,375.5","              $17,253.27","          $88,463,818.86","           4,557.3","              $19,411.45",2023
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,      64,22.9,        345,51.3,48.4,6.4,10.4,60.3,04200000,83.2,2.6,6.7,2.9,0.0,0.0,4.6,Benjamin Banneker Charter Public (District),"           $7,700,725.33",             330.1,"              $23,329.17","           $7,700,725.33",             330.1,"              $23,329.17",2023
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,     292,24.1,        886,50.2,49.8,8.9,20.3,17.0,04470000,3.2,23.3,6.9,59.5,1.2,0.8,5.2,Benjamin Franklin Classical Charter Public (District),"          $13,531,717.00",             863.4,"              $15,672.23","          $13,531,717.00",             863.4,"              $15,672.23",2023
Berkley - Berkley Community School,00270010,     174,18.4,        479,49.1,50.7,2.1,20.3,24.2,00270000,1.9,0.0,4.4,88.3,0.2,0.0,5.2,Berkley,"          $12,730,800.00",             855.9,"              $14,874.17","          $13,108,535.45",             869.7,"              $15,072.48",2023
Berkley - Berkley Middle School,00270305,     191,17.1,        366,51.6,48.4,0.6,21.3,22.4,00270000,0.8,1.1,2.5,91.8,0.0,0.3,3.6,Berkley,"          $12,730,800.00",             855.9,"              $14,874.17","          $13,108,535.45",             869.7,"              $15,072.48",2023
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,     197,16.8,        367,47.7,49.3,1.9,21.0,60.2,04140000,9.8,0.8,15.0,68.9,0.0,0.0,5.5,Berkshire Arts and Technology Charter Public (District),"           $7,852,224.31",             363.3,"              $21,611.82","           $7,852,224.31",             363.3,"              $21,611.82",2023
Berkshire Hills - Monument Mt Regional High,06180505,     340,10.8,        455,44.8,54.3,9.9,15.6,38.2,06180000,2.2,2.4,16.3,75.2,0.0,0.2,3.7,Berkshire Hills,"          $34,179,282.77","           1,175.3","              $29,081.33","          $37,147,351.59","           1,278.9","              $29,046.33",2023
Berkshire Hills - Muddy Brook Regional Elementary School,06180035,     241,15.3,        372,49.7,50.0,11.0,24.5,47.0,06180000,3.0,3.5,19.1,67.5,0.0,0.0,7.0,Berkshire Hills,"          $34,179,282.77","           1,175.3","              $29,081.33","          $37,147,351.59","           1,278.9","              $29,046.33",2023
Berkshire Hills - W.E.B. Du Bois Regional Middle School,06180310,     185,19.0,        346,51.7,47.4,5.8,16.2,42.2,06180000,2.0,2.0,15.6,74.6,0.0,0.0,5.8,Berkshire Hills,"          $34,179,282.77","           1,175.3","              $29,081.33","          $37,147,351.59","           1,278.9","              $29,046.33",2023
Berlin-Boylston - Berlin Memorial School,06200005,     152,16.6,        229,48.5,51.1,3.9,22.3,15.7,06200000,0.4,1.8,10.9,83.4,0.9,0.0,2.6,Berlin-Boylston,"          $19,046,800.04","           1,055.7","              $18,041.87","          $21,188,906.04","           1,121.7","              $18,889.99",2023
Berlin-Boylston - Boylston Elementary School,06200010,     198,19.4,        341,46.0,54.0,2.6,20.8,13.2,06200000,1.5,5.9,10.6,78.6,0.0,0.0,3.5,Berlin-Boylston,"          $19,046,800.04","           1,055.7","              $18,041.87","          $21,188,906.04","           1,121.7","              $18,889.99",2023
Berlin-Boylston - Tahanto Regional High,06200505,     324,15.7,        549,49.5,49.9,2.9,14.6,16.9,06200000,2.4,4.4,8.0,79.4,0.2,0.2,5.5,Berlin-Boylston,"          $19,046,800.04","           1,055.7","              $18,041.87","          $21,188,906.04","           1,121.7","              $18,889.99",2023
Beverly - Ayers/Ryal Side School,00300055,      84,18.2,        382,49.7,50.3,5.5,13.9,20.2,00300000,2.4,1.6,9.7,83.5,0.0,0.0,2.9,Beverly,"          $79,686,437.94","           4,619.7","              $17,249.27","          $88,951,266.84","           4,800.5","              $18,529.58",2023
Beverly - Beverly High,00300505,     604,18.9,"      1,248",51.0,48.4,3.9,19.4,32.1,00300000,3.4,2.2,18.3,72.8,0.1,0.1,3.1,Beverly,"          $79,686,437.94","           4,619.7","              $17,249.27","          $88,951,266.84","           4,800.5","              $18,529.58",2023
Beverly - Beverly Middle School,00300305,     589,22.3,"      1,373",47.6,52.2,4.5,22.6,34.9,00300000,3.9,1.8,17.3,72.4,0.0,0.0,4.6,Beverly,"          $79,686,437.94","           4,619.7","              $17,249.27","          $88,951,266.84","           4,800.5","              $18,529.58",2023
