RCDTS,Type,School Name,District,City,County,District Type,School Type,Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,Grades Served,Summative Designation,Summative Designation: Student Group(s),$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
041013230260001,School,Winnebago High School,Winnebago CUSD 323,Winnebago,Winnebago,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,397,84.9,3.0,6.8,0.8,0.0,0.0,3.3,15.9,10.1,2.1,20.7,0.0,176.0,90.5,15.6,5.1,15.3,5.0,39.2,60.8,93.3,87.3,59810.0,81822.0,37.6,79.8,2.8,11.5,0.0, 9 10 11 12,Not Calculated,Not Calculated,9241.92,14955.65,507.3,496.5,24.3,46.7,27.1,1.9,2020
050162020170001,School,Evanston Twp High School,Evanston Twp HSD 202,Evanston,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,3621,45.6,25.1,19.4,5.6,0.0,0.3,3.9,25.6,11.1,5.3,32.5,2.5,181.0,96.7,11.3,1.4,15.5,3.0,23.2,76.0,93.6,92.2,106761.0,161551.0,8.3,27.1,41.9,24.5,3.0, 9 10 11 12,Not Calculated,Not Calculated,0.0,23356.0,547.2,533.6,27.9,24.9,31.7,15.5,2020
050162030170001,School,New Trier Township H S Winnetk,New Trier Twp HSD 203,Winnetka,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,2998,78.0,0.4,6.9,9.6,0.0,0.0,4.6,28.9,15.0,0.6,3.9,0.0,178.0,93.8,6.1,0.3,21.2,5.0,6.3,93.7,95.1,99.1,124834.0,173418.0,24.1,80.5,0.9,8.7,5.3, 10 11 12,Not Calculated,Not Calculated,17479.0,27500.0,613.0,612.5,5.6,18.1,42.6,33.7,2020
050162070170001,School,Maine East High School,Maine Township HSD 207,Park Ridge,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1834,40.0,4.5,21.3,32.3,0.0,0.0,1.8,18.4,14.3,17.8,27.5,1.4,180.0,90.5,26.4,0.8,21.3,4.0,21.2,78.6,90.5,99.0,120436.0,158313.0,27.1,49.9,4.9,34.4,8.6, 9 10 11 12,Not Calculated,Not Calculated,17299.33,21391.81,493.4,477.7,42.1,31.6,21.2,5.1,2020
050162070170003,School,Maine South High School,Maine Township HSD 207,Park Ridge,Cook,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",2356,85.8,0.6,8.3,4.1,0.0,0.0,1.0,20.8,9.3,1.1,5.2,1.0,180.0,93.7,12.8,0.9,24.7,4.0,21.2,78.6,92.4,99.0,120436.0,158313.0,15.8,49.9,4.9,34.4,8.6, 9 10 11 12,Not Calculated,Not Calculated,15157.5,19249.98,556.9,551.6,16.4,31.7,35.8,16.1,2020
050162070170004,School,Maine West High School,Maine Township HSD 207,Des Plaines,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1969,42.0,3.5,42.1,10.9,0.0,0.0,1.3,18.0,13.1,9.4,23.1,1.5,180.0,88.6,31.8,1.0,22.3,4.0,21.2,78.6,93.1,99.0,120436.0,158313.0,32.3,49.9,4.9,34.4,8.6, 9 10 11 12,Not Calculated,Not Calculated,17229.59,21322.07,482.8,473.1,46.2,32.5,16.3,5.0,2020
050162110170001,School,J B Conant High School,Township HSD 211,Hoffman Estates,Cook,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",2375,45.9,3.6,18.2,28.7,0.1,0.2,3.4,14.3,6.7,5.3,26.8,0.9,180.0,97.7,4.0,0.7,23.9,5.0,19.3,80.6,96.2,92.9,108794.0,153324.0,5.7,43.1,12.2,34.1,7.1, 9 10 11 12,Not Calculated,Not Calculated,14929.0,17768.0,540.4,551.4,22.1,25.9,30.6,21.4,2020
050162110170002,School,Wm Fremd High School,Township HSD 211,Palatine,Cook,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",2583,50.8,3.1,10.3,32.2,0.1,0.2,3.1,17.8,6.6,4.1,16.6,0.4,180.0,98.0,2.0,0.9,23.7,5.0,19.3,80.6,95.9,92.9,108794.0,153324.0,3.8,43.1,12.2,34.1,7.1, 9 10 11 12,Not Calculated,Not Calculated,14796.0,17457.0,571.0,577.6,15.2,23.0,36.0,25.7,2020
050162110170003,School,Palatine High School,Township HSD 211,Palatine,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,2569,36.5,5.2,47.5,8.3,0.1,0.2,2.4,21.0,11.0,15.2,56.2,2.8,180.0,95.3,13.5,1.7,20.8,5.0,19.3,80.6,97.4,92.9,108794.0,153324.0,12.5,43.1,12.2,34.1,7.1, 9 10 11 12,Not Calculated,Not Calculated,18322.0,20959.0,485.8,480.8,46.5,27.2,18.0,8.3,2020
050162110170004,School,Schaumburg High School,Township HSD 211,Schaumburg,Cook,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",2187,47.4,5.6,24.6,18.1,0.1,0.2,4.0,17.4,7.6,5.4,33.7,1.6,180.0,96.6,6.5,0.6,22.1,5.0,19.3,80.6,97.4,92.9,108794.0,153324.0,8.3,43.1,12.2,34.1,7.1, 9 10 11 12,Not Calculated,Not Calculated,16487.0,19222.0,519.5,537.5,23.7,27.1,35.3,13.8,2020
050162110170006,School,Hoffman Estates High School,Township HSD 211,Hoffman Estates,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,1967,30.0,12.5,31.3,21.7,0.1,0.2,4.2,15.5,9.6,7.3,49.6,1.9,180.0,96.5,1.9,0.7,21.2,5.0,19.3,80.6,97.4,92.9,108794.0,153324.0,8.7,43.1,12.2,34.1,7.1, 9 10 11 12,Not Calculated,Not Calculated,18639.0,21475.0,511.8,517.1,31.6,27.7,30.4,10.3,2020
050162140170002,School,Elk Grove High School,Township HSD 214,Elk Grove Village,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1898,39.5,2.2,45.7,9.8,0.1,0.1,2.4,16.0,8.0,14.3,40.6,2.6,182.0,94.5,14.0,0.6,23.3,5.0,15.1,84.8,96.1,85.1,113278.0,155278.0,16.2,43.9,4.3,44.5,4.2, 9 10 11 12,Not Calculated,Not Calculated,13553.73,21342.68,498.0,487.9,37.9,32.2,24.3,5.5,2020
050162140170004,School,John Hersey High School,Township HSD 214,Arlington Heights,Cook,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",1966,69.9,1.3,15.7,10.1,0.1,0.1,2.7,20.9,10.8,3.7,16.5,0.6,182.0,97.2,4.5,0.6,24.8,5.0,15.1,84.8,97.2,85.1,113278.0,155278.0,4.6,43.9,4.3,44.5,4.2, 9 10 11 12,Not Calculated,Not Calculated,12675.31,20070.19,571.2,560.7,15.7,27.0,40.1,17.2,2020
050162140170005,School,Prospect High School,Township HSD 214,Mt Prospect,Cook,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",2130,73.1,1.6,14.3,7.0,0.1,0.1,3.8,20.2,8.4,1.7,13.2,1.8,182.0,97.1,4.4,0.5,25.4,5.0,15.1,84.8,94.1,85.1,113278.0,155278.0,4.7,43.9,4.3,44.5,4.2, 9 10 11 12,Not Calculated,Not Calculated,12449.13,19844.01,567.0,566.9,12.2,28.0,41.7,18.0,2020
050162140170006,School,Wheeling High School,Township HSD 214,Wheeling,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1708,25.3,2.5,64.5,6.1,0.1,0.1,1.5,19.3,12.4,19.7,46.9,4.6,182.0,93.0,25.2,1.4,23.8,5.0,15.1,84.8,92.7,85.1,113278.0,155278.0,19.1,43.9,4.3,44.5,4.2, 9 10 11 12,Not Calculated,Not Calculated,14783.46,22572.41,491.3,484.1,40.1,33.5,20.3,6.1,2020
050162140170007,School,Rolling Meadows High School,Township HSD 214,Rolling Meadows,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1932,49.8,3.1,36.5,7.2,0.1,0.1,3.1,19.9,8.8,9.7,31.2,1.8,182.0,93.6,20.3,1.1,24.2,5.0,15.1,84.8,93.9,85.1,113278.0,155278.0,16.8,43.9,4.3,44.5,4.2, 9 10 11 12,Not Calculated,Not Calculated,13679.75,21468.7,516.7,507.0,30.8,31.7,28.7,8.8,2020
050162140170008,School,Buffalo Grove High School,Township HSD 214,Buffalo Grove,Cook,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",1942,54.0,1.8,31.0,9.7,0.1,0.1,3.3,18.8,9.8,9.9,24.1,0.9,182.0,94.9,18.6,1.0,23.6,5.0,15.1,84.8,98.4,85.1,113278.0,155278.0,14.4,43.9,4.3,44.5,4.2, 9 10 11 12,Not Calculated,Not Calculated,14202.21,21597.09,530.8,541.4,24.2,27.3,31.8,16.7,2020
050162190170002,School,Niles North High School,Niles Twp HSD 219,Skokie,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,2021,36.6,7.8,16.1,35.0,0.2,0.2,4.0,18.0,9.9,8.0,21.5,0.6,176.0,92.6,0.8,1.2,20.0,5.0,17.6,82.4,94.8,97.9,121251.0,136190.0,20.1,39.9,11.0,23.3,21.4, 9 10 11 12,Not Calculated,Not Calculated,23522.64,28100.12,526.5,513.5,27.2,34.4,28.7,9.7,2020
050162190170003,School,Niles West High School,Niles Twp HSD 219,Skokie,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,2478,43.7,5.2,13.4,33.7,0.2,0.2,3.6,16.9,8.9,8.7,20.9,0.6,176.0,91.4,0.7,0.8,21.5,2.0,17.6,82.4,96.4,97.9,121251.0,136190.0,26.0,39.9,11.0,23.3,21.4, 9 10 11 12,Not Calculated,Not Calculated,19944.25,24521.73,524.5,521.1,25.3,34.5,29.0,11.3,2020
050162250170001,School,Glenbrook North High School,Northfield Twp HSD 225,Northbrook,Cook,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",1978,71.4,0.5,5.4,17.9,0.0,0.0,4.8,24.4,13.3,1.3,4.7,0.3,178.0,96.4,2.1,0.7,23.1,2.5,25.4,74.6,94.9,99.4,115389.0,177877.0,4.4,61.7,3.1,22.4,7.1, 9 10 11 12,Not Calculated,Not Calculated,20319.0,38630.0,583.2,591.3,12.3,20.9,39.6,27.2,2020
050162250170002,School,Glenbrook South High School,Northfield Twp HSD 225,Glenview,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,3074,60.9,1.3,13.8,18.7,0.0,0.0,5.2,23.4,11.4,5.3,16.7,0.5,178.0,95.3,7.7,0.7,22.7,2.6,25.4,74.6,94.9,99.4,115389.0,177877.0,10.1,61.7,3.1,22.4,7.1, 9 10 11 12,Not Calculated,Not Calculated,16420.0,34731.0,573.5,571.5,13.3,26.1,37.9,22.7,2020
060162000130001,School,Oak Park & River Forest High S,Oak Park - River Forest SD 200,Oak Park,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,3364,56.4,18.1,13.1,3.9,0.0,0.0,8.4,16.6,16.6,0.7,16.0,0.7,178.0,92.9,27.4,1.6,23.4,5.0,15.8,84.2,92.6,89.4,104887.0,145148.0,20.5,44.6,31.5,14.0,2.3, 9 10 11 12,Not Calculated,Not Calculated,16140.16,21762.12,571.7,549.9,20.8,26.8,35.5,16.9,2020
060162010170001,School,J Sterling Morton East High Sc,J S Morton HSD 201,Cicero,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,3186,1.7,1.5,95.6,0.5,0.0,0.4,0.8,8.8,8.8,25.0,90.9,1.8,176.0,91.5,34.0,4.9,20.5,0.0,43.2,56.3,91.2,61.5,83323.0,104079.0,26.5,6.9,5.0,86.1,0.2, 10 11 12,Not Calculated,Not Calculated,6821.0,13986.0,438.0,420.7,70.4,22.2,6.7,0.7,2020
060162010170002,School,J Sterling Morton West High Sc,J S Morton HSD 201,Berwyn,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,3357,5.2,4.4,88.4,1.1,0.0,0.3,0.7,16.7,16.7,12.4,80.2,0.9,176.0,93.8,23.1,3.6,22.5,0.0,43.2,56.3,90.5,61.5,83323.0,104079.0,18.1,6.9,5.0,86.1,0.2, 9 10 11 12,Not Calculated,Not Calculated,7074.0,14239.0,458.3,436.5,61.0,29.0,8.6,1.3,2020
060162040170001,School,Lyons Twp High Sch,Lyons Twp HSD 204,La Grange,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,3975,69.6,3.1,22.5,2.2,0.0,0.0,2.5,18.4,11.2,2.5,11.1,0.5,178.0,97.0,5.3,0.9,22.9,5.0,16.7,83.1,96.8,94.8,115414.0,152767.0,6.4,59.1,7.7,29.4,1.2, 9 10 11 12,Not Calculated,Not Calculated,15044.37,18688.42,547.1,543.1,19.3,29.5,38.0,13.2,2020
060162080170001,School,Riverside Brookfield Twp HS,Riverside-Brookfield Twp SD 20,Riverside,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,1624,52.0,4.6,37.5,2.3,0.0,0.0,3.4,19.5,11.7,4.0,9.4,1.4,176.0,96.3,6.8,0.2,24.2,5.0,25.4,74.6,94.0,89.9,101752.0,127385.0,7.7,47.7,10.6,37.2,0.9, 9 10 11 12,Not Calculated,Not Calculated,13471.29,15561.14,530.7,520.8,27.4,29.1,32.3,11.2,2020
060162090170001,School,Proviso East High School,Proviso Twp HSD 209,Maywood,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1559,1.7,36.9,60.1,1.1,0.0,0.0,1.2,17.2,15.8,17.3,39.4,2.0,176.0,88.4,46.5,3.4,16.5,4.8,24.5,74.0,82.9,89.9,76252.0,117036.0,35.8,4.9,48.5,44.3,0.2, 9 10 11 12,Not Calculated,Not Calculated,12185.93,17499.37,413.7,393.1,85.2,13.0,1.8,0.0,2020
060162090170002,School,Proviso West High School,Proviso Twp HSD 209,Hillside,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1792,0.9,39.8,57.1,0.6,0.0,0.0,1.5,16.9,15.6,16.7,31.9,2.3,176.0,90.8,28.9,2.8,18.3,3.8,24.5,74.0,77.5,89.9,76252.0,117036.0,26.5,4.9,48.5,44.3,0.2, 9 10 11 12,Not Calculated,Not Calculated,11392.09,16705.54,442.2,417.9,73.4,22.7,3.9,0.0,2020
060162090170003,School,Proviso Math and Science Acade,Proviso Twp HSD 209,Forest Park,Cook,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",863,5.2,19.8,69.3,3.9,0.0,0.0,1.6,3.5,1.4,1.9,17.8,1.8,176.0,97.7,5.4,0.1,23.9,3.5,24.5,74.0,79.7,89.9,76252.0,117036.0,4.7,4.9,48.5,44.3,0.2, 9 10 11 12,Not Calculated,Not Calculated,9429.97,14743.41,535.4,521.0,22.3,38.3,33.7,5.7,2020
060162120160001,School,East Leyden High School,Leyden CHSD 212,Franklin Park,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1772,38.1,1.4,55.5,3.7,0.0,0.4,1.1,10.9,10.9,16.5,41.0,1.1,176.0,91.2,29.4,1.7,13.6,4.9,15.7,83.8,91.2,89.1,96549.0,140914.0,23.5,23.8,2.2,70.9,1.9, 9 10 11 12,Not Calculated,Not Calculated,13502.57,21693.05,479.2,467.2,42.3,36.8,19.5,1.4,2020
060162120160002,School,West Leyden High School,Leyden CHSD 212,Northlake,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1649,12.7,1.5,82.3,2.1,0.0,0.8,0.7,16.4,16.4,11.1,45.8,1.0,176.0,91.5,29.1,2.3,14.1,4.9,15.7,83.8,93.6,89.1,96549.0,140914.0,23.4,23.8,2.2,70.9,1.9, 9 10 11 12,Not Calculated,Not Calculated,15541.06,23731.54,458.7,439.2,56.9,33.8,8.0,1.4,2020
060162340160001,School,Ridgewood Comm High School,Ridgewood CHSD 234,Norridge,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,811,64.7,0.0,24.9,8.3,0.0,0.0,1.6,15.0,10.2,8.3,31.6,0.0,176.0,95.4,2.3,0.4,22.1,3.0,28.4,71.6,92.5,89.1,91642.0,128512.0,11.6,62.5,0.0,28.1,5.2, 9 10 11 12,Not Calculated,Not Calculated,19355.71,19355.71,494.4,468.8,41.7,40.2,17.1,1.0,2020
060164010260001,School,Elmwood Park High School,Elmwood Park CUSD 401,Elmwood Park,Cook,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",967,36.3,2.3,57.0,2.8,0.0,0.0,1.1,12.1,11.4,9.1,44.2,0.0,178.0,89.5,28.0,2.4,24.1,5.0,31.4,68.6,87.6,92.9,81637.0,120039.0,29.5,34.0,1.3,60.9,1.8, 9 10 11 12,Not Calculated,Not Calculated,1396.13,14581.82,493.5,478.1,41.7,33.9,21.5,2.9,2020
070162050170001,School,Thornton Township High School,Thornton Twp HSD 205,Harvey,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1475,0.6,67.4,29.4,1.9,0.0,0.3,1.7,9.7,9.6,17.2,87.7,3.1,177.0,93.2,33.8,10.6,18.9,5.0,22.6,76.1,89.1,93.5,85647.0,121895.0,21.8,1.8,86.0,10.6,0.1, 9 10 11 12,Not Calculated,Not Calculated,18055.7,20509.18,436.0,418.1,73.6,19.7,6.1,0.6,2020
070162050170002,School,Thornridge High School,Thornton Twp HSD 205,Dolton,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,999,0.6,94.7,4.1,0.7,0.0,0.3,1.7,19.1,19.1,3.9,77.4,2.3,177.0,93.6,24.4,5.6,19.9,5.0,22.6,76.1,89.6,93.5,85647.0,121895.0,18.3,1.8,86.0,10.6,0.1, 9 10 11 12,Not Calculated,Not Calculated,29290.96,31744.44,428.6,408.2,77.2,17.2,5.6,0.0,2020
070162050170003,School,Thornwood High School,Thornton Twp HSD 205,South Holland,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1838,1.1,82.3,13.1,0.7,0.0,0.3,3.2,13.8,13.7,4.1,75.0,2.6,177.0,96.3,14.7,2.1,23.4,3.0,22.6,76.1,93.9,93.5,85647.0,121895.0,10.8,1.8,86.0,10.6,0.1, 9 10 11 12,Not Calculated,Not Calculated,12305.42,14758.9,440.8,422.6,68.5,23.6,7.1,0.8,2020
070162060170001,School,Bloom High School,Bloom Twp HSD 206,Chicago Heights,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1631,2.6,37.2,55.4,0.0,0.0,0.0,4.5,17.0,15.8,21.8,73.8,2.7,177.0,84.5,57.3,1.7,24.2,4.4,21.3,75.6,86.3,62.8,80187.0,116297.0,45.0,6.9,56.0,32.3,0.0, 9 10 11 12,Not Calculated,Not Calculated,8061.6,16129.63,443.7,423.7,72.1,21.1,6.8,0.0,2020
070162060170002,School,Bloom Trail High School,Bloom Twp HSD 206,Chicago Heights,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1151,12.0,53.7,27.2,0.0,0.0,0.0,6.3,16.9,14.6,7.2,69.9,1.8,177.0,82.2,65.7,4.5,22.6,4.1,21.3,75.6,90.9,62.8,80187.0,116297.0,51.8,6.9,56.0,32.3,0.0, 9 10 11 12,Not Calculated,Not Calculated,8119.42,16187.45,450.8,423.1,68.0,22.2,9.3,0.5,2020
070162100170001,School,Lemont Twp High School,Lemont Twp HSD 210,Lemont,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,1390,80.7,0.7,11.3,5.0,0.0,0.0,2.3,16.7,9.9,2.7,13.4,0.0,176.0,95.8,8.8,0.9,23.7,2.0,16.6,83.4,97.0,93.6,84442.0,145561.0,8.6,76.7,2.7,14.7,4.0, 9 10 11 12,Not Calculated,Not Calculated,17122.33,17122.33,533.3,534.5,19.5,33.3,35.8,11.3,2020
070162150170001,School,Thornton Fractnl No High Schoo,Thornton Fractional Twp HSD 21,Calumet City,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1259,2.0,63.2,31.2,0.5,0.0,0.0,3.3,12.2,12.2,11.6,73.7,2.0,178.0,92.5,23.3,5.2,21.6,5.0,15.3,83.5,92.2,93.5,101776.0,134700.0,20.5,10.2,64.5,21.0,0.4, 9 10 11 12,Not Calculated,Not Calculated,13516.81,19031.02,438.4,417.2,72.0,22.3,5.7,0.0,2020
070162150170002,School,Thornton Fractnl So High Schoo,Thornton Fractional Twp HSD 21,Lansing,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1840,9.9,61.0,24.0,0.8,0.0,0.0,4.0,10.5,10.5,4.5,47.2,1.2,178.0,95.9,8.9,4.0,24.0,5.0,15.3,83.5,95.7,93.5,101776.0,134700.0,9.1,10.2,64.5,21.0,0.4, 9 10 11 12,Not Calculated,Not Calculated,11574.14,17029.86,453.9,430.2,67.1,21.4,10.8,0.6,2020
070162170160001,School,Argo Community High School,Argo CHSD 217,Summit,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1869,32.7,10.6,52.0,1.7,0.0,0.0,2.9,16.3,12.3,12.4,52.3,1.2,178.0,92.8,24.3,1.7,21.9,5.0,17.9,81.3,96.7,88.2,108359.0,130217.0,20.9,27.1,14.8,52.0,1.1, 9 10 11 12,Not Calculated,Not Calculated,21275.41,21275.41,461.8,461.3,50.3,29.3,16.9,3.5,2020
070162180160001,School,DD Eisenhower High Sch (Campus,CHSD 218,Blue Island,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1757,6.9,27.0,63.2,0.7,0.0,0.0,2.0,23.2,19.2,13.5,82.5,1.4,177.0,89.1,38.5,2.8,24.2,5.0,11.5,88.3,92.2,89.5,99884.0,128612.0,31.7,30.4,34.2,32.3,0.6, 9 10 11 12,Not Calculated,Not Calculated,13457.14,18578.23,447.3,440.1,57.3,31.9,9.5,1.3,2020
070162180160004,School,H L Richards High Sch(Campus),CHSD 218,Oak Lawn,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1588,45.2,24.1,25.1,2.0,0.0,0.0,3.6,19.2,15.1,12.0,60.9,1.1,177.0,93.6,19.4,2.6,23.0,5.0,11.5,88.3,92.6,89.5,99884.0,128612.0,18.5,30.4,34.2,32.3,0.6, 9 10 11 12,Not Calculated,Not Calculated,13997.66,18879.96,463.3,450.4,54.2,28.1,16.2,1.5,2020
070162180160007,School,A B Shepard High Sch (Campus),CHSD 218,Palos Heights,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1777,42.9,22.2,31.1,1.1,0.0,0.0,2.6,19.1,14.9,5.0,61.7,1.3,177.0,94.3,19.6,2.3,25.1,5.0,11.5,88.3,92.1,89.5,99884.0,128612.0,16.2,30.4,34.2,32.3,0.6, 9 10 11 12,Not Calculated,Not Calculated,13769.65,18488.08,479.9,462.3,49.0,32.8,15.9,2.3,2020
070162200170001,School,Reavis High School,Reavis Twp HSD 220,Burbank,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1956,36.8,1.5,57.0,2.0,0.0,0.0,2.6,15.2,11.9,16.7,47.6,0.7,176.0,93.5,19.9,0.9,25.3,5.0,16.9,83.1,93.4,81.8,98676.0,139098.0,17.2,36.9,1.6,59.2,1.6, 9 10 11 12,Not Calculated,Not Calculated,16262.0,16262.0,468.9,458.9,49.4,32.0,17.0,1.6,2020
070162270170002,School,Rich Township High School,Rich Twp HSD 227,Olympia Fields,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,2430,1.5,85.2,9.5,0.4,0.0,0.0,3.2,19.7,17.8,4.7,99.7,1.6,179.0,80.6,47.3,1.5,17.5,5.0,29.9,68.7,61.4,90.0,82826.0,120434.0,53.7,2.8,85.2,9.1,0.0, 9 10 11 12,Not Calculated,Not Calculated,19671.43,23224.03,432.3,412.8,74.5,20.5,4.4,0.6,2020
070162280160001,School,Bremen High School,Bremen CHSD 228,Midlothian,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1376,12.8,23.7,59.6,0.8,0.0,0.0,3.1,16.4,13.7,14.0,32.3,0.9,177.0,90.9,29.5,2.1,22.8,5.0,27.8,71.9,94.1,95.3,97262.0,140661.0,28.2,21.9,49.9,22.2,1.3, 9 10 11 12,Not Calculated,Not Calculated,9216.91,16838.32,449.9,433.0,64.6,25.8,8.0,1.6,2020
070162280160002,School,Tinley Park High School,Bremen CHSD 228,Tinley Park,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,1025,41.4,26.3,22.7,3.5,0.0,0.0,5.9,15.3,8.0,2.7,25.7,1.4,177.0,91.9,28.4,2.3,23.3,5.0,27.8,71.9,95.6,95.3,97262.0,140661.0,23.2,21.9,49.9,22.2,1.3, 9 10 11 12,Not Calculated,Not Calculated,10360.29,17981.95,479.1,475.1,41.0,34.5,21.1,3.4,2020
070162280160003,School,Hillcrest High School,Bremen CHSD 228,Country Club Hills,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1179,26.4,91.3,4.5,2.5,0.0,0.0,3.6,17.5,14.5,6.9,61.5,5.0,177.0,82.9,55.8,5.1,23.5,5.0,27.8,71.9,91.5,95.3,97262.0,140661.0,49.5,21.9,49.9,22.2,1.3, 9 10 11 12,Not Calculated,Not Calculated,8920.66,16542.34,418.8,411.2,72.0,24.0,4.1,0.0,2020
070162280160004,School,Oak Forest High School,Bremen CHSD 228,Oak Forest,Cook,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,1438,50.1,12.9,27.2,5.1,0.0,0.0,4.3,19.5,13.6,8.2,27.3,1.5,177.0,93.5,16.7,0.8,24.5,5.0,27.8,71.9,94.5,95.3,97262.0,140661.0,18.3,21.9,49.9,22.2,1.3, 9 10 11 12,Not Calculated,Not Calculated,8480.14,16101.81,486.9,484.2,36.9,35.7,24.2,3.2,2020
070162290160001,School,Oak Lawn Comm High School,Oak Lawn CHSD 229,Oak Lawn,Cook,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1815,55.5,5.8,35.9,1.7,0.0,0.0,0.7,19.3,13.4,9.1,37.1,0.8,176.0,98.4,4.2,1.5,24.2,5.0,33.2,66.8,95.0,92.7,92658.0,129158.0,2.8,57.5,8.2,33.3,0.0, 9 10 11 12,Not Calculated,Not Calculated,18149.36,18149.36,471.6,471.9,42.9,35.3,19.4,2.4,2020
