School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,     228,16.1,        371,52.6,47.4,23.2,2.2,16.7,06160000,4.6,1.4,10.8,73.9,1.9,0.3,7.3,Ayer Shirley School District,"          $25,584,103.57","           1,710.3","              $14,958.84","          $30,063,189.51","           1,942.3","              $15,478.14",2019
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,     221,20.4,        405,45.9,54.1,24.4,2.5,20.3,06160000,4.0,3.0,14.3,74.3,0.7,0.5,3.2,Ayer Shirley School District,"          $25,584,103.57","           1,710.3","              $14,958.84","          $30,063,189.51","           1,942.3","              $15,478.14",2019
Ayer Shirley School District - Lura A. White Elementary School,06160001,     180,18.8,        340,44.1,55.9,25.9,2.4,22.7,06160000,1.5,0.9,7.9,83.5,0.3,0.3,5.6,Ayer Shirley School District,"          $25,584,103.57","           1,710.3","              $14,958.84","          $30,063,189.51","           1,942.3","              $15,478.14",2019
Ayer Shirley School District - Page Hilltop Elementary School,06160002,     241,20.4,        559,47.1,53.0,28.6,8.4,24.0,06160000,4.7,4.3,10.7,73.7,0.4,0.2,6.1,Ayer Shirley School District,"          $25,584,103.57","           1,710.3","              $14,958.84","          $30,063,189.51","           1,942.3","              $15,478.14",2019
Barnstable - Barnstable Community Innovation School,00200012,     100,19.6,        304,47.4,52.6,47.0,30.6,9.2,00200000,12.8,4.0,29.9,48.0,1.3,0.0,4.0,Barnstable,"          $81,595,675.40","           4,770.6","              $17,103.86","          $93,041,052.29","           5,572.5","              $16,696.47",2019
Barnstable - Barnstable High,00200505,     918,14.1,"      1,756",51.5,48.4,34.7,9.9,15.7,00200000,8.5,1.9,17.5,67.3,0.3,0.2,4.2,Barnstable,"          $81,595,675.40","           4,770.6","              $17,103.86","          $93,041,052.29","           5,572.5","              $16,696.47",2019
Barnstable - Barnstable Intermediate School,00200315,     414,18.3,        762,48.2,51.8,41.5,10.9,16.3,00200000,6.8,2.2,18.2,67.5,0.5,0.4,4.3,Barnstable,"          $81,595,675.40","           4,770.6","              $17,103.86","          $93,041,052.29","           5,572.5","              $16,696.47",2019
Barnstable - Barnstable United Elementary School,00200050,     441,17.9,        814,47.4,52.6,35.3,11.6,16.3,00200000,8.5,1.6,18.9,65.2,0.4,0.0,5.4,Barnstable,"          $81,595,675.40","           4,770.6","              $17,103.86","          $93,041,052.29","           5,572.5","              $16,696.47",2019
Barnstable - Centerville Elementary,00200010,      79,20.1,        246,45.5,54.5,38.2,16.7,16.7,00200000,6.5,1.6,18.3,64.6,0.0,0.0,8.9,Barnstable,"          $81,595,675.40","           4,770.6","              $17,103.86","          $93,041,052.29","           5,572.5","              $16,696.47",2019
Barnstable - Enoch Cobb Early Learning Center,00200001,      22,9.6,        211,36.0,64.0,44.1,18.5,50.7,00200000,7.1,2.8,16.6,58.8,0.0,0.0,14.7,Barnstable,"          $81,595,675.40","           4,770.6","              $17,103.86","          $93,041,052.29","           5,572.5","              $16,696.47",2019
Barnstable - Hyannis West Elementary,00200025,     108,20.5,        308,54.9,45.1,64.6,40.3,15.3,00200000,14.9,1.6,38.3,32.5,0.3,0.0,12.3,Barnstable,"          $81,595,675.40","           4,770.6","              $17,103.86","          $93,041,052.29","           5,572.5","              $16,696.47",2019
Barnstable - West Barnstable Elementary,00200005,      89,19.4,        237,43.9,56.1,32.9,9.3,13.5,00200000,3.0,2.1,10.6,74.7,0.0,0.0,9.7,Barnstable,"          $81,595,675.40","           4,770.6","              $17,103.86","          $93,041,052.29","           5,572.5","              $16,696.47",2019
Barnstable - West Villages Elementary School,00200045,     130,20.0,        416,49.0,51.0,29.1,6.3,15.9,00200000,1.0,1.2,9.6,80.3,0.0,0.0,7.9,Barnstable,"          $81,595,675.40","           4,770.6","              $17,103.86","          $93,041,052.29","           5,572.5","              $16,696.47",2019
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,     308,15.0,        462,48.9,51.1,66.7,9.3,19.3,35020000,28.4,0.7,57.4,11.5,0.0,0.4,1.7,Baystate Academy Charter Public School (District),"           $7,815,903.16",             488.8,"              $15,988.67","           $7,815,903.16",             488.8,"              $15,988.67",2019
Bedford - Bedford High,00230505,     563,12.8,        836,50.4,49.6,7.8,1.2,14.7,00230000,6.7,14.2,10.1,64.5,0.1,0.0,4.4,Bedford,"          $48,611,869.60","           2,652.8","              $18,324.74","          $54,096,545.03","           2,715.0","              $19,925.06",2019
Bedford - John Glenn Middle,00230305,     375,18.3,        598,45.7,54.4,9.2,2.0,18.6,00230000,6.2,18.9,5.7,65.9,0.2,0.0,3.2,Bedford,"          $48,611,869.60","           2,652.8","              $18,324.74","          $54,096,545.03","           2,715.0","              $19,925.06",2019
Bedford - Lt Elezer Davis,00230010,      94,20.1,        647,45.3,54.7,9.7,12.2,17.3,00230000,5.9,23.8,4.6,57.8,0.0,0.0,7.9,Bedford,"          $48,611,869.60","           2,652.8","              $18,324.74","          $54,096,545.03","           2,715.0","              $19,925.06",2019
Bedford - Lt Job Lane School,00230012,     167,19.1,        604,50.0,50.0,10.3,7.8,18.9,00230000,6.5,19.5,5.5,62.4,0.0,0.0,6.1,Bedford,"          $48,611,869.60","           2,652.8","              $18,324.74","          $54,096,545.03","           2,715.0","              $19,925.06",2019
Belchertown - Belchertown High,00240505,     430,14.3,        694,48.4,51.6,16.6,0.1,14.4,00240000,2.0,1.3,2.9,90.8,0.1,0.3,2.6,Belchertown,"          $31,897,507.55","           2,275.7","              $14,016.57","          $35,352,573.74","           2,467.7","              $14,326.12",2019
Belchertown - Chestnut Hill Community School,00240006,     231,20.1,        501,47.1,52.9,21.2,0.4,24.8,00240000,1.8,0.8,6.0,87.0,0.8,0.0,3.6,Belchertown,"          $31,897,507.55","           2,275.7","              $14,016.57","          $35,352,573.74","           2,467.7","              $14,326.12",2019
Belchertown - Cold Spring,00240005,      36,18.1,        207,44.0,56.0,24.6,4.4,24.6,00240000,1.0,1.5,8.7,85.5,0.0,0.0,3.4,Belchertown,"          $31,897,507.55","           2,275.7","              $14,016.57","          $35,352,573.74","           2,467.7","              $14,326.12",2019
Belchertown - Jabish Middle School,00240025,     294,15.3,        376,50.5,49.5,19.7,0.5,20.7,00240000,2.9,1.6,4.0,88.8,0.0,0.5,2.1,Belchertown,"          $31,897,507.55","           2,275.7","              $14,016.57","          $35,352,573.74","           2,467.7","              $14,326.12",2019
Belchertown - Swift River Elementary,00240018,     243,17.8,        480,52.1,47.9,22.5,1.7,21.3,00240000,0.8,1.0,6.0,86.3,0.0,0.0,5.8,Belchertown,"          $31,897,507.55","           2,275.7","              $14,016.57","          $35,352,573.74","           2,467.7","              $14,326.12",2019
Bellingham - Bellingham Early Childhood Center,00250003,       8,13.3,        106,48.1,51.9,21.7,0.9,36.8,00250000,2.8,6.6,7.6,80.2,0.0,0.0,2.8,Bellingham,"          $36,221,824.79","           2,221.1","              $16,308.06","          $41,553,163.72","           2,445.8","              $16,989.60",2019
Bellingham - Bellingham High School,00250505,     346,18.1,        749,49.4,50.6,18.8,1.2,19.1,00250000,3.1,3.3,5.3,85.1,0.3,0.0,2.9,Bellingham,"          $36,221,824.79","           2,221.1","              $16,308.06","          $41,553,163.72","           2,445.8","              $16,989.60",2019
Bellingham - Bellingham Memorial School,00250315,     311,19.4,        657,52.7,47.3,21.3,2.4,19.0,00250000,2.3,2.6,5.5,87.2,0.2,0.0,2.3,Bellingham,"          $36,221,824.79","           2,221.1","              $16,308.06","          $41,553,163.72","           2,445.8","              $16,989.60",2019
Bellingham - Joseph F DiPietro Elementary School,00250020,      68,19.5,        330,52.7,47.3,27.0,1.8,13.3,00250000,1.5,3.0,6.4,85.5,0.0,0.6,3.0,Bellingham,"          $36,221,824.79","           2,221.1","              $16,308.06","          $41,553,163.72","           2,445.8","              $16,989.60",2019
Bellingham - Keough Memorial Academy,00250510,      33,6.4,         30,46.7,50.0,33.3,0.0,100.0,00250000,0.0,0.0,13.3,83.3,0.0,0.0,3.3,Bellingham,"          $36,221,824.79","           2,221.1","              $16,308.06","          $41,553,163.72","           2,445.8","              $16,989.60",2019
Bellingham - Stall Brook,00250025,      76,14.9,        270,47.4,52.6,21.1,5.6,21.1,00250000,1.9,0.7,8.9,81.9,0.0,2.2,4.4,Bellingham,"          $36,221,824.79","           2,221.1","              $16,308.06","          $41,553,163.72","           2,445.8","              $16,989.60",2019
Belmont - Belmont High,00260505,     463,20.7,"      1,327",50.5,49.5,7.6,1.7,5.7,00260000,3.3,18.2,4.3,68.6,0.0,0.0,5.6,Belmont,"          $61,722,257.00","           4,613.2","              $13,379.49","          $70,137,376.00","           4,732.5","              $14,820.36",2019
Belmont - Daniel Butler,00260015,     130,22.8,        363,48.5,51.5,9.4,18.5,9.9,00260000,1.7,27.0,3.6,55.1,0.6,0.0,12.1,Belmont,"          $61,722,257.00","           4,613.2","              $13,379.49","          $70,137,376.00","           4,732.5","              $14,820.36",2019
Belmont - Mary Lee Burbank,00260010,     162,22.4,        448,48.9,51.1,7.8,14.5,8.0,00260000,5.4,23.0,2.2,58.5,0.0,0.2,10.7,Belmont,"          $61,722,257.00","           4,613.2","              $13,379.49","          $70,137,376.00","           4,732.5","              $14,820.36",2019
Belmont - Roger E Wellington,00260035,     208,22.8,        655,49.6,50.4,10.1,16.5,15.1,00260000,3.1,15.7,1.7,69.6,0.0,0.0,9.9,Belmont,"          $61,722,257.00","           4,613.2","              $13,379.49","          $70,137,376.00","           4,732.5","              $14,820.36",2019
Belmont - Winn Brook,00260005,     162,23.3,        462,48.9,51.1,2.8,15.8,8.2,00260000,1.3,28.8,4.6,57.4,0.0,0.0,8.0,Belmont,"          $61,722,257.00","           4,613.2","              $13,379.49","          $70,137,376.00","           4,732.5","              $14,820.36",2019
Belmont - Winthrop L Chenery Middle,00260305,     679,22.6,"      1,515",49.4,50.6,8.5,4.8,11.5,00260000,3.2,20.8,4.9,63.9,0.1,0.1,7.0,Belmont,"          $61,722,257.00","           4,613.2","              $13,379.49","          $70,137,376.00","           4,732.5","              $14,820.36",2019
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,      65,22.1,        337,52.2,47.8,54.3,5.0,14.8,04200000,82.5,0.9,9.2,2.7,0.3,0.6,3.9,Benjamin Banneker Charter Public (District),"           $8,033,370.00",             350.0,"              $22,954.45","           $8,033,370.00",             350.0,"              $22,954.45",2019
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,     225,24.5,        708,50.9,49.2,12.2,6.9,13.0,04470000,3.1,20.3,4.8,66.7,0.4,0.0,4.7,Benjamin Franklin Classical Charter Public (District),"           $6,988,629.01",             457.9,"              $15,263.35","           $6,988,629.01",             457.9,"              $15,263.35",2019
Bentley Academy Charter School (District) - Bentley Academy Charter School,35110205,     146,17.7,        323,53.9,46.1,66.9,21.4,13.9,35110000,13.0,2.2,61.0,21.4,0.0,0.0,2.5,Bentley Academy Charter School (District),"           $4,590,068.65",             334.6,"              $13,716.46","           $4,590,068.65",             334.6,"              $13,716.46",2019
Berkley - Berkley Community School,00270010,     135,22.0,        525,48.6,51.4,21.9,1.3,15.8,00270000,0.6,0.6,1.3,93.0,0.2,0.2,4.2,Berkley,"          $10,904,172.25",             892.5,"              $12,217.56","          $11,347,799.25",             905.4,"              $12,533.47",2019
Berkley - Berkley Middle School,00270305,     190,18.6,        394,49.2,50.8,15.0,0.5,16.0,00270000,0.5,0.0,3.1,93.2,0.0,0.0,3.3,Berkley,"          $10,904,172.25",             892.5,"              $12,217.56","          $11,347,799.25",             905.4,"              $12,533.47",2019
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,     149,18.6,        366,43.7,56.0,44.5,0.8,20.0,04140000,12.0,2.7,10.1,69.4,0.3,0.0,5.5,Berkshire Arts and Technology Charter Public (District),"           $6,343,118.59",             369.4,"              $17,169.55","           $6,343,118.59",             369.4,"              $17,169.55",2019
Berkshire Hills - Monument Mt Regional High,06180505,     330,13.2,        509,50.5,49.5,25.2,3.3,13.2,06180000,1.0,2.4,10.2,83.1,0.2,0.6,2.6,Berkshire Hills,"          $26,907,389.16","           1,197.9","              $22,462.13","          $28,934,800.16","           1,319.6","              $21,926.95",2019
Berkshire Hills - Monument Valley Regional Middle School,06180310,     197,16.1,        332,45.2,54.8,34.0,3.9,19.9,06180000,1.8,3.9,9.9,78.3,0.3,0.0,5.7,Berkshire Hills,"          $26,907,389.16","           1,197.9","              $22,462.13","          $28,934,800.16","           1,319.6","              $21,926.95",2019
Berkshire Hills - Muddy Brook Regional Elementary School,06180035,     201,17.2,        357,51.5,48.5,42.0,7.6,21.9,06180000,0.8,3.9,13.2,73.1,0.0,0.0,9.0,Berkshire Hills,"          $26,907,389.16","           1,197.9","              $22,462.13","          $28,934,800.16","           1,319.6","              $21,926.95",2019
Berlin-Boylston - Berlin Memorial School,06200005,     126,14.9,        191,46.6,53.4,15.7,2.6,14.1,06200000,0.5,1.6,7.3,85.3,0.0,0.0,5.2,Berlin-Boylston,"           $8,525,877.00",             580.9,"              $14,677.01","          $10,140,409.40",             625.9,"              $16,201.33",2019
Berlin-Boylston - Boylston Elementary School,06200010,     172,18.0,        303,48.2,51.8,11.6,3.0,17.5,06200000,1.7,4.3,6.6,82.5,0.3,0.0,4.6,Berlin-Boylston,"           $8,525,877.00",             580.9,"              $14,677.01","          $10,140,409.40",             625.9,"              $16,201.33",2019
Berlin-Boylston - Tahanto Regional High,06200505,     309,16.2,        560,48.4,51.6,15.9,2.0,16.3,06200000,2.5,4.6,5.2,84.6,0.0,0.4,2.7,Berlin-Boylston,"           $8,525,877.00",             580.9,"              $14,677.01","          $10,140,409.40",             625.9,"              $16,201.33",2019
Beverly - Ayers/Ryal Side School,00300055,      80,21.0,        420,48.6,51.4,25.5,5.5,11.9,00300000,2.9,1.9,11.9,80.0,0.0,0.0,3.3,Beverly,"          $62,601,953.21","           4,612.4","              $13,572.53","          $71,714,569.38","           4,809.0","              $14,912.57",2019
Beverly - Beverly High,00300505,     552,21.1,"      1,305",47.9,52.0,24.1,1.6,16.3,00300000,3.5,2.5,14.1,76.6,0.1,0.1,3.2,Beverly,"          $62,601,953.21","           4,612.4","              $13,572.53","          $71,714,569.38","           4,809.0","              $14,912.57",2019
Beverly - Beverly Middle School,00300305,     603,23.6,"      1,459",47.9,52.1,27.8,2.8,19.4,00300000,2.7,2.5,16.2,75.3,0.1,0.1,3.2,Beverly,"          $62,601,953.21","           4,612.4","              $13,572.53","          $71,714,569.38","           4,809.0","              $14,912.57",2019
Beverly - Centerville Elementary,00300010,      81,16.2,        327,49.9,50.2,40.4,7.3,22.9,00300000,5.2,1.2,15.9,71.6,0.0,0.0,6.1,Beverly,"          $62,601,953.21","           4,612.4","              $13,572.53","          $71,714,569.38","           4,809.0","              $14,912.57",2019
