School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Avon - Ralph D Butler,00180010,     107,18.9,        398,48.2,51.8,17.3,20.6,48.2,00180000,33.2,3.0,15.1,41.2,0.0,0.0,7.5,Avon,"          $13,992,796.48",             709.8,"              $19,713.72","          $15,245,741.48",             740.4,"              $20,591.22",2022
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,     234,16.4,        401,47.4,52.1,3.5,15.5,30.4,06160000,5.7,3.2,15.2,72.1,1.0,0.3,2.5,Ayer Shirley School District,"          $30,090,578.59","           1,611.1","              $18,677.04","          $34,902,108.48","           1,858.2","              $18,782.75",2022
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,     207,19.7,        382,46.9,53.1,2.9,16.8,35.1,06160000,4.7,3.1,13.6,73.8,0.5,0.5,3.7,Ayer Shirley School District,"          $30,090,578.59","           1,611.1","              $18,677.04","          $34,902,108.48","           1,858.2","              $18,782.75",2022
Ayer Shirley School District - Lura A. White Elementary School,06160001,     180,18.9,        337,46.3,53.7,5.3,25.5,32.1,06160000,4.8,3.0,12.2,74.5,1.2,0.0,4.5,Ayer Shirley School District,"          $30,090,578.59","           1,611.1","              $18,677.04","          $34,902,108.48","           1,858.2","              $18,782.75",2022
Ayer Shirley School District - Page Hilltop Elementary School,06160002,     233,19.6,        550,46.2,53.8,6.7,20.4,38.7,06160000,8.0,5.8,11.5,66.9,0.4,0.0,7.5,Ayer Shirley School District,"          $30,090,578.59","           1,611.1","              $18,677.04","          $34,902,108.48","           1,858.2","              $18,782.75",2022
Barnstable - Barnstable Community Innovation School,00200012,     124,18.8,        288,47.9,52.1,45.8,6.3,63.5,00200000,10.1,2.8,44.4,34.4,1.0,0.0,7.3,Barnstable,"          $96,512,390.41","           4,858.5","              $19,864.65","         $107,274,186.90","           5,480.6","              $19,573.44",2022
Barnstable - Barnstable High,00200505,     871,12.8,"      1,671",48.7,50.9,15.7,15.6,53.1,00200000,10.1,2.0,26.0,55.2,0.6,0.2,5.9,Barnstable,"          $96,512,390.41","           4,858.5","              $19,864.65","         $107,274,186.90","           5,480.6","              $19,573.44",2022
Barnstable - Barnstable Intermediate School,00200315,     597,16.6,        684,47.2,52.6,19.4,18.6,58.6,00200000,9.7,3.1,32.2,49.0,0.2,0.0,6.0,Barnstable,"          $96,512,390.41","           4,858.5","              $19,864.65","         $107,274,186.90","           5,480.6","              $19,573.44",2022
Barnstable - Barnstable United Elementary School,00200050,     464,15.5,        737,49.0,50.8,23.1,17.8,55.4,00200000,8.4,2.3,28.2,52.4,0.1,0.0,8.6,Barnstable,"          $96,512,390.41","           4,858.5","              $19,864.65","         $107,274,186.90","           5,480.6","              $19,573.44",2022
Barnstable - Centerville Elementary,00200010,      90,20.2,        257,45.1,54.5,18.7,19.1,47.9,00200000,4.7,2.0,15.6,66.5,0.0,0.0,11.3,Barnstable,"          $96,512,390.41","           4,858.5","              $19,864.65","         $107,274,186.90","           5,480.6","              $19,573.44",2022
Barnstable - Enoch Cobb Early Learning Center,00200001,      24,7.9,        190,37.9,62.1,36.8,49.0,56.8,00200000,12.1,4.2,32.1,41.6,0.0,0.0,10.0,Barnstable,"          $96,512,390.41","           4,858.5","              $19,864.65","         $107,274,186.90","           5,480.6","              $19,573.44",2022
Barnstable - Hyannis West Elementary,00200025,     112,21.4,        336,53.0,47.0,50.6,16.7,78.9,00200000,13.7,0.6,52.1,23.8,0.6,0.0,9.2,Barnstable,"          $96,512,390.41","           4,858.5","              $19,864.65","         $107,274,186.90","           5,480.6","              $19,573.44",2022
Barnstable - West Barnstable Elementary,00200005,      90,21.0,        275,41.5,58.6,19.6,16.7,44.4,00200000,4.0,2.2,18.6,64.7,0.0,0.0,10.6,Barnstable,"          $96,512,390.41","           4,858.5","              $19,864.65","         $107,274,186.90","           5,480.6","              $19,573.44",2022
Barnstable - West Villages Elementary School,00200045,     131,20.3,        394,45.9,54.1,11.9,13.2,36.8,00200000,3.8,1.0,12.4,70.3,0.0,0.0,12.4,Barnstable,"          $96,512,390.41","           4,858.5","              $19,864.65","         $107,274,186.90","           5,480.6","              $19,573.44",2022
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,     248,14.7,        398,44.7,55.3,9.1,21.9,82.4,35020000,28.9,0.5,64.3,4.8,0.0,0.8,0.8,Baystate Academy Charter Public School (District),"           $7,073,430.54",             442.2,"              $15,996.00","           $7,073,430.54",             442.2,"              $15,996.00",2022
Bedford - Bedford High,00230505,     519,13.3,        837,48.8,50.4,1.0,14.5,10.4,00230000,6.2,18.0,9.8,61.7,0.0,0.0,4.3,Bedford,"          $53,990,205.42","           2,628.3","              $20,541.87","          $59,388,264.42","           2,686.4","              $22,107.01",2022
Bedford - John Glenn Middle,00230305,     405,15.5,        594,50.3,49.7,2.0,17.7,14.0,00230000,7.1,19.5,6.9,61.3,0.0,0.0,5.2,Bedford,"          $53,990,205.42","           2,628.3","              $20,541.87","          $59,388,264.42","           2,686.4","              $22,107.01",2022
Bedford - Lt Eleazer Davis,00230010,      82,18.8,        529,46.3,53.7,7.9,20.6,11.7,00230000,4.5,24.8,7.4,54.3,0.0,0.0,9.1,Bedford,"          $53,990,205.42","           2,628.3","              $20,541.87","          $59,388,264.42","           2,686.4","              $22,107.01",2022
Bedford - Lt Job Lane School,00230012,     164,19.1,        581,47.0,53.0,3.6,20.7,12.1,00230000,5.7,24.6,5.5,55.8,0.0,0.0,8.4,Bedford,"          $53,990,205.42","           2,628.3","              $20,541.87","          $59,388,264.42","           2,686.4","              $22,107.01",2022
Belchertown - Belchertown High,00240505,     431,13.7,        643,50.4,48.5,1.2,17.3,20.4,00240000,1.9,1.9,4.8,87.6,0.3,0.5,3.1,Belchertown,"          $35,314,385.89","           2,131.2","              $16,570.19","          $38,246,423.73","           2,330.3","              $16,412.66",2022
Belchertown - Chestnut Hill Community School,00240006,     191,21.0,        484,51.2,48.8,0.8,24.0,26.0,00240000,0.6,1.2,7.9,85.3,0.0,0.0,5.0,Belchertown,"          $35,314,385.89","           2,131.2","              $16,570.19","          $38,246,423.73","           2,330.3","              $16,412.66",2022
Belchertown - Cold Spring,00240005,      38,15.1,        196,46.4,53.6,3.1,31.6,27.6,00240000,1.0,2.6,10.2,78.1,1.0,0.0,7.1,Belchertown,"          $35,314,385.89","           2,131.2","              $16,570.19","          $38,246,423.73","           2,330.3","              $16,412.66",2022
Belchertown - Jabish Middle School,00240025,     286,14.8,        351,46.4,53.0,1.7,23.9,28.2,00240000,1.7,1.1,9.4,82.6,0.6,0.0,4.6,Belchertown,"          $35,314,385.89","           2,131.2","              $16,570.19","          $38,246,423.73","           2,330.3","              $16,412.66",2022
Belchertown - Swift River Elementary,00240018,     233,18.4,        477,47.2,52.8,5.0,26.0,27.5,00240000,0.4,1.5,11.1,82.6,0.0,0.0,4.4,Belchertown,"          $35,314,385.89","           2,131.2","              $16,570.19","          $38,246,423.73","           2,330.3","              $16,412.66",2022
Bellingham - Bellingham Early Childhood Center,00250003,      11,10.9,        117,45.3,53.9,0.0,48.7,32.5,00250000,2.6,6.8,12.8,70.9,0.0,0.0,6.8,Bellingham,"          $41,022,403.63","           1,991.1","              $20,602.88","          $48,041,586.43","           2,325.4","              $20,659.49",2022
Bellingham - Bellingham High School,00250505,     383,17.2,        746,51.1,48.9,2.4,17.6,29.4,00250000,2.8,3.5,10.5,80.3,0.4,0.0,2.6,Bellingham,"          $41,022,403.63","           1,991.1","              $20,602.88","          $48,041,586.43","           2,325.4","              $20,659.49",2022
Bellingham - Bellingham Memorial School,00250315,     335,19.3,        594,47.3,52.7,4.6,24.4,37.7,00250000,3.4,2.0,10.8,80.8,0.0,1.0,2.0,Bellingham,"          $41,022,403.63","           1,991.1","              $20,602.88","          $48,041,586.43","           2,325.4","              $20,659.49",2022
Bellingham - Joseph F DiPietro Elementary School,00250020,      64,18.8,        300,50.7,49.3,7.0,18.3,29.3,00250000,2.3,3.3,12.0,78.0,0.0,0.0,4.3,Bellingham,"          $41,022,403.63","           1,991.1","              $20,602.88","          $48,041,586.43","           2,325.4","              $20,659.49",2022
Bellingham - Keough Memorial Academy,00250510,      33,8.2,         35,57.1,42.9,0.0,97.1,48.6,00250000,2.9,2.9,5.7,85.7,0.0,0.0,2.9,Bellingham,"          $41,022,403.63","           1,991.1","              $20,602.88","          $48,041,586.43","           2,325.4","              $20,659.49",2022
Bellingham - Stall Brook,00250025,      53,19.0,        245,49.0,51.0,10.2,20.0,35.5,00250000,2.5,1.2,19.2,73.9,0.0,0.0,3.3,Bellingham,"          $41,022,403.63","           1,991.1","              $20,602.88","          $48,041,586.43","           2,325.4","              $20,659.49",2022
Belmont - Belmont High,00260505,     470,21.1,"      1,369",50.0,49.7,2.6,8.4,11.1,00260000,3.9,21.7,5.9,61.4,0.2,0.2,6.8,Belmont,"          $71,920,035.00","           4,364.4","              $16,478.79","          $82,755,349.00","           4,523.4","              $18,294.94",2022
Belmont - Daniel Butler,00260015,     130,21.4,        326,47.6,51.8,24.9,12.0,15.0,00260000,2.8,30.7,9.8,47.9,0.0,0.0,8.9,Belmont,"          $71,920,035.00","           4,364.4","              $16,478.79","          $82,755,349.00","           4,523.4","              $18,294.94",2022
Belmont - Mary Lee Burbank,00260010,     142,19.8,        340,51.5,48.2,15.0,13.2,9.1,00260000,3.5,22.4,3.8,63.5,0.0,0.0,6.8,Belmont,"          $71,920,035.00","           4,364.4","              $16,478.79","          $82,755,349.00","           4,523.4","              $18,294.94",2022
Belmont - Roger E Wellington,00260035,     207,20.2,        568,50.0,49.8,19.5,21.7,18.5,00260000,6.5,19.2,3.5,61.8,0.0,0.0,9.0,Belmont,"          $71,920,035.00","           4,364.4","              $16,478.79","          $82,755,349.00","           4,523.4","              $18,294.94",2022
Belmont - Winn Brook,00260005,     168,21.5,        436,54.1,45.9,19.5,9.2,6.0,00260000,2.3,31.9,4.1,52.8,0.0,0.0,8.9,Belmont,"          $71,920,035.00","           4,364.4","              $16,478.79","          $82,755,349.00","           4,523.4","              $18,294.94",2022
Belmont - Winthrop L Chenery Middle,00260305,     690,20.3,"      1,387",48.7,50.6,5.3,15.5,11.0,00260000,3.7,21.6,3.9,61.4,0.1,0.1,9.2,Belmont,"          $71,920,035.00","           4,364.4","              $16,478.79","          $82,755,349.00","           4,523.4","              $18,294.94",2022
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,      64,21.7,        327,52.6,47.1,6.4,14.1,64.5,04200000,81.7,1.8,8.6,2.8,0.0,0.0,5.2,Benjamin Banneker Charter Public (District),"           $7,739,068.18",             329.0,"              $23,520.86","           $7,739,068.18",             329.0,"              $23,520.86",2022
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,     292,23.6,        867,50.4,49.6,8.5,18.3,18.7,04470000,3.1,22.7,4.8,62.5,1.2,1.2,4.5,Benjamin Franklin Classical Charter Public (District),"          $11,378,816.53",             819.2,"              $13,890.84","          $11,378,816.53",             819.2,"              $13,890.84",2022
Berkley - Berkley Community School,00270010,     168,19.1,        484,50.6,49.4,1.5,18.8,29.3,00270000,1.9,0.4,3.3,89.7,0.2,0.2,4.3,Berkley,"          $12,511,355.00",             876.6,"              $14,272.59","          $12,832,289.00",             894.3,"              $14,348.98",2022
Berkley - Berkley Middle School,00270305,     192,17.3,        370,51.4,48.7,1.1,18.4,23.2,00270000,0.8,0.5,2.2,92.7,0.0,0.0,3.8,Berkley,"          $12,511,355.00",             876.6,"              $14,272.59","          $12,832,289.00",             894.3,"              $14,348.98",2022
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,     182,18.6,        375,48.8,48.3,1.1,21.3,63.2,04140000,10.1,0.8,14.4,69.6,0.0,0.3,4.8,Berkshire Arts and Technology Charter Public (District),"           $7,207,352.62",             361.9,"              $19,915.32","           $7,207,352.62",             361.9,"              $19,915.32",2022
Berkshire Hills - Monument Mt Regional High,06180505,     342,11.9,        483,46.0,53.6,8.7,14.3,39.3,06180000,1.5,2.3,15.1,77.4,0.0,0.2,3.5,Berkshire Hills,"          $31,149,087.93","           1,200.1","              $25,955.41","          $33,950,214.63","           1,300.6","              $26,103.50",2022
Berkshire Hills - Muddy Brook Regional Elementary School,06180035,     223,16.3,        378,50.8,48.9,9.5,20.9,50.8,06180000,2.7,2.9,16.4,69.8,0.0,0.0,8.2,Berkshire Hills,"          $31,149,087.93","           1,200.1","              $25,955.41","          $33,950,214.63","           1,300.6","              $26,103.50",2022
Berkshire Hills - W.E.B. Du Bois Regional Middle School,06180310,     278,18.3,        334,48.8,49.7,5.1,17.1,42.8,06180000,1.8,2.1,14.4,76.4,0.0,0.0,5.4,Berkshire Hills,"          $31,149,087.93","           1,200.1","              $25,955.41","          $33,950,214.63","           1,300.6","              $26,103.50",2022
Berlin-Boylston - Berlin Memorial School,06200005,     140,16.4,        226,49.1,50.4,3.1,20.8,20.4,06200000,0.4,0.9,8.4,85.4,1.3,0.0,3.5,Berlin-Boylston,"          $18,443,263.72","           1,034.9","              $17,821.30","          $20,240,428.52","           1,098.3","              $18,428.87",2022
Berlin-Boylston - Boylston Elementary School,06200010,     182,19.2,        340,43.5,56.5,2.4,21.2,13.2,06200000,2.1,4.4,9.4,79.7,0.0,0.0,4.4,Berlin-Boylston,"          $18,443,263.72","           1,034.9","              $17,821.30","          $20,240,428.52","           1,098.3","              $18,428.87",2022
Berlin-Boylston - Tahanto Regional High,06200505,     319,14.9,        518,52.5,46.7,2.7,14.1,18.2,06200000,1.7,5.4,8.9,78.4,0.2,0.2,5.2,Berlin-Boylston,"          $18,443,263.72","           1,034.9","              $17,821.30","          $20,240,428.52","           1,098.3","              $18,428.87",2022
Beverly - Ayers/Ryal Side School,00300055,      84,18.7,        392,50.8,49.2,6.1,13.5,24.7,00300000,2.3,1.5,11.5,81.6,0.0,0.0,3.1,Beverly,"          $73,637,608.02","           4,688.5","              $15,706.01","          $82,696,386.00","           4,862.8","              $17,005.92",2022
Beverly - Beverly High,00300505,     604,17.9,"      1,278",49.8,49.8,4.2,17.8,32.9,00300000,3.5,2.6,17.2,73.5,0.0,0.1,3.1,Beverly,"          $73,637,608.02","           4,688.5","              $15,706.01","          $82,696,386.00","           4,862.8","              $17,005.92",2022
Beverly - Beverly Middle School,00300305,     587,21.8,"      1,386",48.6,51.1,3.2,21.4,34.4,00300000,3.7,1.8,18.3,71.2,0.1,0.0,4.9,Beverly,"          $73,637,608.02","           4,688.5","              $15,706.01","          $82,696,386.00","           4,862.8","              $17,005.92",2022
Beverly - Centerville Elementary,00300010,      82,15.8,        327,45.6,54.4,7.0,23.9,40.7,00300000,4.6,1.8,15.9,70.6,0.0,0.0,7.0,Beverly,"          $73,637,608.02","           4,688.5","              $15,706.01","          $82,696,386.00","           4,862.8","              $17,005.92",2022
